b 344.0 56.0 8.0 8.0 251 126 20
b 360.0 56.0 8.0 8.0 251 126 20
b 376.0 56.0 8.0 8.0 251 126 20
b 392.0 56.0 8.0 8.0 251 126 20
b 408.0 56.0 8.0 8.0 251 126 20
b 792.0 56.0 8.0 8.0 255 216 0
b 8.0 72.0 8.0 8.0 255 0 0
b 24.0 72.0 8.0 8.0 255 0 0
b 40.0 72.0 8.0 8.0 255 0 0
b 56.0 72.0 8.0 8.0 255 0 0
b 72.0 72.0 8.0 8.0 255 0 0
b 88.0 72.0 8.0 8.0 255 0 0
b 104.0 72.0 8.0 8.0 255 0 0
b 120.0 72.0 8.0 8.0 255 0 0
b 136.0 72.0 8.0 8.0 255 0 0
b 152.0 72.0 8.0 8.0 255 0 0
b 168.0 72.0 8.0 8.0 255 0 0
b 312.0 72.0 8.0 8.0 235 125 36
b 328.0 72.0 8.0 8.0 252 126 16
b 344.0 72.0 8.0 8.0 251 126 20
b 360.0 72.0 8.0 8.0 251 126 20
b 376.0 72.0 8.0 8.0 251 126 20
b 392.0 72.0 8.0 8.0 251 126 20
b 408.0 72.0 8.0 8.0 251 126 20
b 632.0 72.0 8.0 8.0 255 0 0
b 648.0 72.0 8.0 8.0 255 0 0
b 664.0 72.0 8.0 8.0 255 0 0
b 680.0 72.0 8.0 8.0 255 0 0
b 696.0 72.0 8.0 8.0 255 0 0
b 712.0 72.0 8.0 8.0 255 0 0
b 728.0 72.0 8.0 8.0 255 0 0
b 744.0 72.0 8.0 8.0 255 0 0
b 760.0 72.0 8.0 8.0 255 0 0
b 776.0 72.0 8.0 8.0 255 0 0
b 792.0 72.0 8.0 8.0 255 0 0
b 8.0 88.0 8.0 8.0 255 216 0
b 376.0 88.0 8.0 8.0 255 125 15
b 392.0 88.0 8.0 8.0 251 126 20
b 408.0 88.0 8.0 8.0 251 126 20
b 424.0 88.0 8.0 8.0 246 132 36
b 792.0 88.0 8.0 8.0 255 216 0
b 8.0 104.0 8.0 8.0 255 0 0
b 24.0 104.0 8.0 8.0 255 0 0
b 40.0 104.0 8.0 8.0 255 0 0
b 56.0 104.0 8.0 8.0 255 0 0
b 72.0 104.0 8.0 8.0 255 0 0
b 88.0 104.0 8.0 8.0 255 0 0
b 104.0 104.0 8.0 8.0 255 0 0
b 120.0 104.0 8.0 8.0 255 0 0
b 376.0 104.0 8.0 8.0 237 127 50
b 392.0 104.0 8.0 8.0 251 126 20
b 408.0 104.0 8.0 8.0 251 126 20
b 424.0 104.0 8.0 8.0 255 120 0
b 680.0 104.0 8.0 8.0 255 0 0
b 696.0 104.0 8.0 8.0 255 0 0
b 712.0 104.0 8.0 8.0 255 0 0
b 728.0 104.0 8.0 8.0 255 0 0
b 744.0 104.0 8.0 8.0 255 0 0
b 760.0 104.0 8.0 8.0 255 0 0
b 776.0 104.0 8.0 8.0 255 0 0
b 792.0 104.0 8.0 8.0 255 0 0
b 8.0 120.0 8.0 8.0 255 216 0
b 376.0 120.0 8.0 8.0 253 126 13
b 392.0 120.0 8.0 8.0 251 126 20
b 408.0 120.0 8.0 8.0 251 126 20
b 424.0 120.0 8.0 8.0 249 126 22
b 792.0 120.0 8.0 8.0 255 216 0
b 8.0 136.0 8.0 8.0 255 0 0
b 24.0 136.0 8.0 8.0 255 0 0
b 40.0 136.0 8.0 8.0 255 0 0
b 56.0 136.0 8.0 8.0 255 0 0
b 72.0 136.0 8.0 8.0 255 0 0
b 392.0 136.0 8.0 8.0 251 126 20
b 408.0 136.0 8.0 8.0 251 126 20
b 424.0 136.0 8.0 8.0 251 126 20
b 440.0 136.0 8.0 8.0 241 128 36
b 728.0 136.0 8.0 8.0 255 0 0
b 744.0 136.0 8.0 8.0 255 0 0
b 760.0 136.0 8.0 8.0 255 0 0
b 776.0 136.0 8.0 8.0 255 0 0
b 792.0 136.0 8.0 8.0 255 0 0
b 8.0 152.0 8.0 8.0 255 216 0
b 376.0 152.0 8.0 8.0 249 130 30
b 392.0 152.0 8.0 8.0 251 126 20
b 408.0 152.0 8.0 8.0 251 126 20
b 424.0 152.0 8.0 8.0 251 126 20
b 440.0 152.0 8.0 8.0 244 121 17
b 792.0 152.0 8.0 8.0 255 216 0
b 8.0 168.0 8.0 8.0 255 0 0
b 24.0 168.0 8.0 8.0 255 0 0
b 376.0 168.0 8.0 8.0 248 127 22
b 392.0 168.0 8.0 8.0 251 126 20
b 408.0 168.0 8.0 8.0 251 126 20
b 424.0 168.0 8.0 8.0 251 126 20
b 440.0 168.0 8.0 8.0 245 130 15
b 456.0 168.0 8.0 8.0 223 134 34
b 776.0 168.0 8.0 8.0 255 0 0
b 792.0 168.0 8.0 8.0 255 0 0
b 8.0 184.0 8.0 8.0 255 216 0
b 360.0 184.0 8.0 8.0 249 126 22
b 376.0 184.0 8.0 8.0 251 126 20
b 392.0 184.0 8.0 8.0 251 126 20
b 408.0 184.0 8.0 8.0 251 126 20
b 424.0 184.0 8.0 8.0 251 126 20
b 440.0 184.0 8.0 8.0 251 126 20
b 456.0 184.0 8.0 8.0 251 126 20
b 792.0 184.0 8.0 8.0 255 216 0
b 8.0 200.0 8.0 8.0 255 216 0
b 344.0 200.0 8.0 8.0 222 127 43
b 360.0 200.0 8.0 8.0 251 126 18
b 376.0 200.0 8.0 8.0 251 126 20
b 392.0 200.0 8.0 8.0 251 126 20
b 408.0 200.0 8.0 8.0 251 126 20
b 424.0 200.0 8.0 8.0 251 126 20
b 440.0 200.0 8.0 8.0 251 126 20
b 456.0 200.0 8.0 8.0 251 126 20
b 792.0 200.0 8.0 8.0 255 216 0
b 8.0 216.0 8.0 8.0 255 216 0
b 344.0 216.0 8.0 8.0 255 127 19
b 360.0 216.0 8.0 8.0 252 125 18
b 376.0 216.0 8.0 8.0 251 126 20
b 392.0 216.0 8.0 8.0 252 125 18
b 408.0 216.0 8.0 8.0 241 129 31
b 424.0 216.0 8.0 8.0 255 125 15
b 440.0 216.0 8.0 8.0 251 126 20
b 456.0 216.0 8.0 8.0 251 126 20
b 472.0 216.0 8.0 8.0 255 123 15
b 792.0 216.0 8.0 8.0 255 216 0
b 8.0 232.0 8.0 8.0 255 216 0
b 328.0 232.0 8.0 8.0 255 125 1
b 344.0 232.0 8.0 8.0 251 126 20
b 360.0 232.0 8.0 8.0 253 125 16
b 376.0 232.0 8.0 8.0 249 126 22
b 392.0 232.0 8.0 8.0 255 134 26
b 424.0 232.0 8.0 8.0 246 128 20
b 440.0 232.0 8.0 8.0 251 126 20
b 456.0 232.0 8.0 8.0 251 126 20
b 472.0 232.0 8.0 8.0 249 126 22
b 792.0 232.0 8.0 8.0 255 216 0
b 8.0 248.0 8.0 8.0 255 216 0
b 328.0 248.0 8.0 8.0 255 125 11
b 344.0 248.0 8.0 8.0 251 126 20
b 360.0 248.0 8.0 8.0 246 127 25
b 376.0 248.0 8.0 8.0 246 123 17
b 424.0 248.0 8.0 8.0 245 127 27
b 440.0 248.0 8.0 8.0 251 126 20
b 456.0 248.0 8.0 8.0 251 126 20
b 472.0 248.0 8.0 8.0 249 126 23
b 792.0 248.0 8.0 8.0 255 216 0
b 8.0 264.0 8.0 8.0 255 216 0
b 312.0 264.0 8.0 8.0 251 126 20
b 328.0 264.0 8.0 8.0 251 126 20
b 344.0 264.0 8.0 8.0 251 126 20
b 360.0 264.0 8.0 8.0 253 126 9
b 440.0 264.0 8.0 8.0 251 126 20
b 456.0 264.0 8.0 8.0 251 126 20
b 472.0 264.0 8.0 8.0 251 126 20
b 488.0 264.0 8.0 8.0 250 119 13
b 792.0 264.0 8.0 8.0 255 216 0
b 8.0 280.0 8.0 8.0 255 216 0
b 296.0 280.0 8.0 8.0 255 130 24
b 312.0 280.0 8.0 8.0 251 126 20
b 328.0 280.0 8.0 8.0 251 126 20
b 344.0 280.0 8.0 8.0 251 126 20
b 360.0 280.0 8.0 8.0 255 125 10
b 440.0 280.0 8.0 8.0 251 126 20
b 456.0 280.0 8.0 8.0 251 126 20
b 472.0 280.0 8.0 8.0 251 126 20
b 488.0 280.0 8.0 8.0 254 126 1
b 792.0 280.0 8.0 8.0 255 216 0
b 8.0 296.0 8.0 8.0 255 216 0
b 296.0 296.0 8.0 8.0 246 128 22
b 312.0 296.0 8.0 8.0 251 126 20
b 328.0 296.0 8.0 8.0 251 126 20
b 344.0 296.0 8.0 8.0 249 126 22
b 456.0 296.0 8.0 8.0 239 129 32
b 472.0 296.0 8.0 8.0 251 126 20
b 488.0 296.0 8.0 8.0 255 124 15
b 504.0 296.0 8.0 8.0 255 121 7
b 792.0 296.0 8.0 8.0 255 216 0
b 8.0 312.0 8.0 8.0 255 216 0
b 280.0 312.0 8.0 8.0 250 123 10
b 296.0 312.0 8.0 8.0 251 126 20
b 312.0 312.0 8.0 8.0 252 124 23
b 328.0 312.0 8.0 8.0 248 127 20
b 456.0 312.0 8.0 8.0 251 126 18
b 472.0 312.0 8.0 8.0 251 126 20
b 488.0 312.0 8.0 8.0 251 126 20
b 504.0 312.0 8.0 8.0 251 126 20
b 552.0 312.0 8.0 8.0 240 129 37
b 568.0 312.0 8.0 8.0 248 139 34
b 792.0 312.0 8.0 8.0 255 216 0
b 8.0 328.0 8.0 8.0 255 216 0
b 264.0 328.0 8.0 8.0 245 132 26
b 280.0 328.0 8.0 8.0 248 128 18
b 296.0 328.0 8.0 8.0 251 126 20
b 312.0 328.0 8.0 8.0 248 127 20
b 328.0 328.0 8.0 8.0 245 134 42
b 456.0 328.0 8.0 8.0 252 123 19
b 472.0 328.0 8.0 8.0 251 126 20
b 488.0 328.0 8.0 8.0 251 126 20
b 504.0 328.0 8.0 8.0 251 126 20
b 520.0 328.0 8.0 8.0 254 126 16
b 536.0 328.0 8.0 8.0 255 123 15
b 552.0 328.0 8.0 8.0 246 127 23
b 568.0 328.0 8.0 8.0 255 118 18
b 792.0 328.0 8.0 8.0 255 216 0
b 8.0 344.0 8.0 8.0 255 216 0
b 264.0 344.0 8.0 8.0 251 126 20
b 280.0 344.0 8.0 8.0 251 126 20
b 296.0 344.0 8.0 8.0 251 126 20
b 312.0 344.0 8.0 8.0 252 126 15
b 472.0 344.0 8.0 8.0 252 126 16
b 488.0 344.0 8.0 8.0 249 126 22
b 504.0 344.0 8.0 8.0 251 126 20
b 520.0 344.0 8.0 8.0 251 126 20
b 536.0 344.0 8.0 8.0 251 126 20
b 552.0 344.0 8.0 8.0 251 126 20
b 568.0 344.0 8.0 8.0 246 127 23
b 792.0 344.0 8.0 8.0 255 216 0
b 8.0 360.0 8.0 8.0 255 216 0
b 248.0 360.0 8.0 8.0 239 129 32
b 264.0 360.0 8.0 8.0 249 126 23
b 280.0 360.0 8.0 8.0 249 126 23
b 296.0 360.0 8.0 8.0 237 119 19
b 472.0 360.0 8.0 8.0 243 118 10
b 488.0 360.0 8.0 8.0 252 126 15
b 504.0 360.0 8.0 8.0 253 125 18
b 520.0 360.0 8.0 8.0 245 129 20
b 536.0 360.0 8.0 8.0 255 123 23
b 552.0 360.0 8.0 8.0 255 128 11
b 568.0 360.0 8.0 8.0 224 134 46
b 792.0 360.0 8.0 8.0 255 216 0
b 8.0 376.0 8.0 8.0 255 216 0
b 472.0 376.0 8.0 8.0 212 120 45
b 488.0 376.0 8.0 8.0 241 129 31
b 504.0 376.0 8.0 8.0 255 125 17
b 520.0 376.0 8.0 8.0 219 125 37
b 792.0 376.0 8.0 8.0 255 216 0
b 8.0 392.0 8.0 8.0 255 216 0
b 24.0 392.0 8.0 8.0 255 216 0
b 40.0 392.0 8.0 8.0 255 216 0
b 56.0 392.0 8.0 8.0 255 216 0
b 72.0 392.0 8.0 8.0 255 216 0
b 88.0 392.0 8.0 8.0 255 216 0
b 104.0 392.0 8.0 8.0 255 216 0
b 120.0 392.0 8.0 8.0 255 216 0
b 136.0 392.0 8.0 8.0 255 216 0
b 152.0 392.0 8.0 8.0 255 216 0
b 168.0 392.0 8.0 8.0 255 216 0
b 184.0 392.0 8.0 8.0 255 216 0
b 200.0 392.0 8.0 8.0 255 216 0
b 216.0 392.0 8.0 8.0 255 216 0
b 232.0 392.0 8.0 8.0 255 216 0
b 248.0 392.0 8.0 8.0 255 216 0
b 264.0 392.0 8.0 8.0 255 216 0
b 280.0 392.0 8.0 8.0 255 216 0
b 296.0 392.0 8.0 8.0 255 216 0
b 312.0 392.0 8.0 8.0 255 216 0
b 328.0 392.0 8.0 8.0 255 216 0
b 344.0 392.0 8.0 8.0 255 216 0
b 360.0 392.0 8.0 8.0 255 216 0
b 376.0 392.0 8.0 8.0 255 216 0
b 392.0 392.0 8.0 8.0 255 216 0
b 408.0 392.0 8.0 8.0 255 216 0
b 424.0 392.0 8.0 8.0 255 216 0
b 440.0 392.0 8.0 8.0 255 216 0
b 456.0 392.0 8.0 8.0 255 216 0
b 472.0 392.0 8.0 8.0 255 216 0
b 488.0 392.0 8.0 8.0 255 216 0
b 504.0 392.0 8.0 8.0 255 216 0
b 520.0 392.0 8.0 8.0 255 216 0
b 536.0 392.0 8.0 8.0 255 216 0
b 552.0 392.0 8.0 8.0 255 216 0
b 568.0 392.0 8.0 8.0 255 216 0
b 584.0 392.0 8.0 8.0 255 216 0
b 600.0 392.0 8.0 8.0 255 216 0
b 616.0 392.0 8.0 8.0 255 216 0
b 632.0 392.0 8.0 8.0 255 216 0
b 648.0 392.0 8.0 8.0 255 216 0
b 664.0 392.0 8.0 8.0 255 216 0
b 680.0 392.0 8.0 8.0 255 216 0
b 696.0 392.0 8.0 8.0 255 216 0
b 712.0 392.0 8.0 8.0 255 216 0
b 728.0 392.0 8.0 8.0 255 216 0
b 744.0 392.0 8.0 8.0 255 216 0
b 760.0 392.0 8.0 8.0 255 216 0
b 776.0 392.0 8.0 8.0 255 216 0
b 792.0 392.0 8.0 8.0 255 216 0
